a,,,
b,,,
,,,
,,,
,,,
,,,
,,,
Time (s),Left (N),Right (N),Combined (N)
2.747,0,4.75,4.75
2.748,0,4.75,4.75
2.749,0,4.75,4.75
2.75,0,4.5,4.5
2.751,0,4.5,4.5
2.752,0,4.5,4.5
2.753,0,5,5
2.754,0,5,5
2.755,0,4.5,4.5
2.756,0,4.5,4.5
2.757,0,4.75,4.75
2.758,0,4.5,4.5
2.759,0,4.5,4.5
2.76,0,4.5,4.5
2.761,0,4.5,4.5
2.762,0,4.25,4.25
2.763,0,4.25,4.25
2.764,0,4.25,4.25
2.765,0,4.25,4.25
2.766,0,4.25,4.25
2.767,0,4,4
2.768,0,4,4
2.769,0,4,4
2.77,0,4,4
2.771,0,4,4
2.772,0,3.5,3.5
2.773,0,3.5,3.5
2.774,0,3.5,3.5
2.775,0,3.75,3.75
2.776,0,4.25,4.25
2.777,0,4.25,4.25
2.778,0,4.25,4.25
2.779,0,4.25,4.25
2.78,0,4.25,4.25
2.781,0,4.25,4.25
2.782,0,4.5,4.5
2.783,0,4.5,4.5
2.784,0,4.5,4.5
2.785,0,4.25,4.25
2.786,0.5,4.75,5.25
2.787,0.5,4.75,5.25
2.788,0.5,4.75,5.25
2.789,0,5.25,5.25
2.79,0,5.5,5.5
2.791,0.5,6,6.5
2.792,0.5,6,6.5
2.793,2.25,5.75,8
2.794,4.25,5.75,10
2.795,6.5,5.75,12.25
2.796,11.5,5.75,17.25
2.797,17.25,5.75,23
2.798,25.5,5.75,31.25
2.799,36.5,5,41.5
2.8,49.25,4.5,53.75
2.801,65.25,4.25,69.5
2.802,84,4.25,88.25
2.803,106.5,5.25,111.75
2.804,131,6.75,137.75
2.805,159,9.5,168.5
2.806,189,14.5,203.5
2.807,221.25,21.25,242.5
2.808,254.75,31.5,286.25
2.809,290.5,42.25,332.75
2.81,327,55,382
2.811,363.25,70,433.25
2.812,399.25,86.75,486
2.813,433.25,106.5,539.75
2.814,466,128.25,594.25
2.815,496.5,153.5,650
2.816,524.25,181.75,706
2.817,549.5,214.75,764.25
2.818,573.5,251.5,825
2.819,594.75,292.5,887.25
2.82,615.25,336.75,952
2.821,633.75,382.75,1016.5
2.822,652.25,430.5,1082.75
2.823,670,476.75,1146.75
2.824,687,522,1209
2.825,704.75,564.5,1269.25
2.826,722.5,604.5,1327
2.827,740.25,641.5,1381.75
2.828,758.75,673.75,1432.5
2.829,777.5,703.5,1481
2.83,798,729,1527
2.831,820,752.5,1572.5
2.832,843.25,773.25,1616.5
2.833,870.5,792.25,1662.75
2.834,902,810,1712
2.835,938.75,828.5,1767.25
2.836,981.5,846.5,1828
2.837,1029.25,867.25,1896.5
2.838,1082.75,889,1971.75
2.839,1143,914.75,2057.75
2.84,1210,943.25,2153.25
2.841,1283,975,2258
2.842,1362.75,1012,2374.75
2.843,1449.5,1052.75,2502.25
2.844,1542.75,1098.25,2641
2.845,1643,1148,2791
2.846,1746.75,1203.25,2950
2.847,1852.5,1262.75,3115.25
2.848,1960,1327.25,3287.25
2.849,2065.25,1398.5,3463.75
2.85,2167.5,1476.5,3644
2.851,2264.5,1561.75,3826.25
2.852,2352.75,1655,4007.75
2.853,2432.75,1753.75,4186.5
2.854,2500,1855.75,4355.75
2.855,2554.5,1960.75,4515.25
2.856,2596.25,2066.5,4662.75
2.857,2624,2169.25,4793.25
2.858,2637.5,2267.5,4905
2.859,2637,2358.5,4995.5
2.86,2622.75,2440.25,5063
2.861,2595.5,2510.75,5106.25
2.862,2556.25,2567.5,5123.75
2.863,2505.75,2610.25,5116
2.864,2445.5,2636.75,5082.25
2.865,2375.75,2647.75,5023.5
2.866,2299.25,2642.25,4941.5
2.867,2215.75,2622.25,4838
2.868,2127.75,2586.25,4714
2.869,2036,2537.25,4573.25
2.87,1941.75,2477,4418.75
2.871,1845.75,2405.75,4251.5
2.872,1751.5,2327,4078.5
2.873,1657.25,2241,3898.25
2.874,1566,2150.25,3716.25
2.875,1478.5,2056.5,3535
2.876,1395.25,1960.75,3356
2.877,1317.5,1866.25,3183.75
2.878,1244.5,1772.25,3016.75
2.879,1178.25,1681.25,2859.5
2.88,1117.75,1595.75,2713.5
2.881,1064,1515.75,2579.75
2.882,1017,1441,2458
2.883,976.25,1372.5,2348.75
2.884,941.75,1310.5,2252.25
2.885,913.5,1253.25,2166.75
2.886,890.5,1203.5,2094
2.887,872.75,1159.75,2032.5
2.888,859.5,1122.5,1982
2.889,849.75,1091,1940.75
2.89,844.25,1066.25,1910.5
2.891,841.25,1045.75,1887
2.892,841.25,1029.5,1870.75
2.893,842.75,1018,1860.75
2.894,846,1010.25,1856.25
2.895,850,1003.75,1853.75
2.896,854.75,999.75,1854.5
2.897,859.5,998,1857.5
2.898,865.25,998,1863.25
2.899,870.25,999,1869.25
2.9,875.5,1000.75,1876.25
2.901,880.25,1001.75,1882
2.902,884.25,1003.75,1888
2.903,888.25,1006.75,1895
2.904,891.25,1008.25,1899.5
2.905,894.5,1010.25,1904.75
2.906,896.5,1013,1909.5
2.907,899,1014,1913
2.908,901.75,1016,1917.75
2.909,903.25,1017.5,1920.75
2.91,904.75,1019.25,1924
2.911,906.5,1020.5,1927
2.912,908,1023.5,1931.5
2.913,910.5,1025.75,1936.25
2.914,911.25,1029,1940.25
2.915,913,1032.25,1945.25
2.916,914.5,1036.75,1951.25
2.917,916.5,1043.25,1959.75
2.918,918,1050.5,1968.5
2.919,920.5,1060,1980.5
2.92,923,1070.5,1993.5
2.921,925,1083.5,2008.5
2.922,928.5,1099.25,2027.75
2.923,933.25,1116.75,2050
2.924,938.75,1138,2076.75
2.925,945.5,1162,2107.5
2.926,954.5,1187.75,2142.25
2.927,965,1216.75,2181.75
2.928,977.25,1247.5,2224.75
2.929,991.5,1280,2271.5
2.93,1009,1314.25,2323.25
2.931,1028.5,1350,2378.5
2.932,1051,1386.75,2437.75
2.933,1076.75,1424.75,2501.5
2.934,1103.25,1462.75,2566
2.935,1165,1499.5,2664.5
2.936,1199.5,1537.75,2737.25
2.937,1235,1574.75,2809.75
2.938,1272.75,1610.25,2883
2.939,1309.75,1644,2953.75
2.94,1347.5,1675.25,3022.75
2.941,1386.25,1704.5,3090.75
2.942,1423.25,1729.75,3153
2.943,1458.75,1754,3212.75
2.944,1494.25,1773.5,3267.75
2.945,1525.5,1791,3316.5
2.946,1555.25,1806,3361.25
2.947,1582,1818,3400
2.948,1605.25,1826,3431.25
2.949,1625.25,1832.25,3457.5
2.95,1641,1835.25,3476.25
2.951,1653.5,1836.75,3490.25
2.952,1661.75,1835,3496.75
2.953,1665.75,1832.75,3498.5
2.954,1667.25,1827,3494.25
2.955,1665,1820,3485
2.956,1659.25,1811.75,3471
2.957,1651.75,1803,3454.75
2.958,1641,1792.5,3433.5
2.959,1628.25,1782,3410.25
2.96,1614,1770.75,3384.75
2.961,1598,1758,3356
2.962,1581.5,1745.5,3327
2.963,1563.5,1732.75,3296.25
2.964,1545.5,1719.75,3265.25
2.965,1526.75,1705.75,3232.5
2.966,1508,1692.5,3200.5
2.967,1490,1679.25,3169.25
2.968,1471.75,1665,3136.75
2.969,1454.75,1651.75,3106.5
2.97,1437.25,1637.75,3075
2.971,1421,1623.5,3044.5
2.972,1405.25,1609.75,3015
2.973,1390.75,1595.75,2986.5
2.974,1377,1582.75,2959.75
2.975,1363.5,1568.5,2932
2.976,1351.5,1555.25,2906.75
2.977,1339.5,1542.25,2881.75
2.978,1329,1528.25,2857.25
2.979,1317.5,1515.75,2833.25
2.98,1308.25,1503,2811.25
2.981,1298.75,1490.25,2789
2.982,1289.25,1477.75,2767
2.983,1280.5,1466.25,2746.75
2.984,1271.75,1455,2726.75
2.985,1263,1443,2706
2.986,1254.75,1432,2686.75
2.987,1247.25,1422,2669.25
2.988,1239,1412,2651
2.989,1231.75,1403,2634.75
2.99,1225.25,1393.75,2619
2.991,1217.75,1387,2604.75
2.992,1211.75,1380.25,2592
2.993,1205,1373,2578
2.994,1198.75,1367.5,2566.25
2.995,1193.5,1362.75,2556.25
2.996,1188,1358.75,2546.75
2.997,1183,1354.75,2537.75
2.998,1178,1351.25,2529.25
2.999,1174,1348,2522
3,1169.75,1345.25,2515
3.001,1166.25,1343.25,2509.5
3.002,1163.25,1341.5,2504.75
3.003,1159.5,1339.5,2499
3.004,1157.25,1338.5,2495.75
3.005,1154.75,1337.5,2492.25
3.006,1152.5,1336.25,2488.75
3.007,1150.75,1336,2486.75
3.008,1148,1335.25,2483.25
3.009,1146.75,1334.75,2481.5
3.01,1145,1333.75,2478.75
3.011,1143.25,1332.75,2476
3.012,1141.75,1331.5,2473.25
3.013,1139.75,1329.75,2469.5
3.014,1137.5,1327.5,2465
3.015,1136.25,1325,2461.25
3.016,1134,1322.75,2456.75
3.017,1131.75,1319.5,2451.25
3.018,1130,1316,2446
3.019,1127.5,1311.5,2439
3.02,1124.5,1307,2431.5
3.021,1121.5,1302.25,2423.75
3.022,1119,1296.5,2415.5
3.023,1116,1292,2408
3.024,1112.5,1286.25,2398.75
3.025,1109.25,1279.75,2389
3.026,1105.5,1273.75,2379.25
3.027,1102.5,1267.25,2369.75
3.028,1098,1261.75,2359.75
3.029,1094.25,1255,2349.25
3.03,1091,1248.5,2339.5
3.031,1087.25,1242,2329.25
3.032,1082.75,1235.75,2318.5
3.033,1078.75,1229.75,2308.5
3.034,1074.75,1223.5,2298.25
3.035,1070.5,1217.5,2288
3.036,1066.5,1211,2277.5
3.037,1061.75,1205,2266.75
3.038,1057.25,1198.25,2255.5
3.039,1053.25,1192.5,2245.75
3.04,1048.5,1186.25,2234.75
3.041,1044.75,1179.5,2224.25
3.042,1040.25,1173.25,2213.5
3.043,1035.75,1166.75,2202.5
3.044,1032,1160,2192
3.045,1027.25,1152.75,2180
3.046,1023.5,1146,2169.5
3.047,1018.5,1138.5,2157
3.048,1014.75,1130.25,2145
3.049,1010,1122,2132
3.05,1006.25,1113.5,2119.75
3.051,1001.5,1105.25,2106.75
3.052,997.75,1096.25,2094
3.053,993,1086.75,2079.75
3.054,988.25,1077.25,2065.5
3.055,984,1067.25,2051.25
3.056,979.25,1057.5,2036.75
3.057,974.5,1047.5,2022
3.058,969.75,1037.5,2007.25
3.059,965,1026.25,1991.25
3.06,959,1015.5,1974.5
3.061,954,1005,1959
3.062,949.25,993.5,1942.75
3.063,943.75,982.5,1926.25
3.064,938.5,971.5,1910
3.065,933.5,959.75,1893.25
3.066,927.75,948.25,1876
3.067,922,936,1858
3.068,916,924.5,1840.5
3.069,909.5,912.5,1822
3.07,903.25,899.75,1803
3.071,896.5,888.5,1785
3.072,890,876,1766
3.073,882.75,863.25,1746
3.074,876,851,1727
3.075,869,838.5,1707.5
3.076,860.75,825.75,1686.5
3.077,853,814,1667
3.078,845.25,801.5,1646.75
3.079,837.5,789,1626.5
3.08,829.5,777,1606.5
3.081,821,765.5,1586.5
3.082,812.5,754,1566.5
3.083,804.5,742.25,1546.75
3.084,795.5,731.75,1527.25
3.085,786.5,719.75,1506.25
3.086,778.25,709.5,1487.75
3.087,770,699.5,1469.5
3.088,762,688.75,1450.75
3.089,753.25,679,1432.25
3.09,745.75,669,1414.75
3.091,737.75,660.25,1398
3.092,730,651.5,1381.5
3.093,722.5,643,1365.5
3.094,715.5,633.75,1349.25
3.095,708.75,625.75,1334.5
3.096,701.75,617.25,1319
3.097,695,610.5,1305.5
3.098,689,602.75,1291.75
3.099,683.25,595.25,1278.5
3.1,677.75,588,1265.75
3.101,672,581.5,1253.5
3.102,667.5,575,1242.5
3.103,663.25,568.25,1231.5
3.104,658.5,562,1220.5
3.105,654.5,555.25,1209.75
3.106,651,549,1200
3.107,647.5,543,1190.5
3.108,644.5,536.5,1181
3.109,641.75,530.25,1172
3.11,638.75,524.75,1163.5
3.111,636,519,1155
3.112,633,512.5,1145.5
3.113,628.5,507,1135.5
3.114,625.5,501.75,1127.25
3.115,622.5,495.5,1118
3.116,618.75,490,1108.75
3.117,615,484.5,1099.5
3.118,610.25,479.5,1089.75
3.119,606.75,474.5,1081.25
3.12,601.75,470.75,1072.5
3.121,597.5,466.25,1063.75
3.122,592.5,461.75,1054.25
3.123,588,458.75,1046.75
3.124,583,455.25,1038.25
3.125,578,451.75,1029.75
3.126,573.25,449.25,1022.5
3.127,568.75,446.5,1015.25
3.128,563.25,443.75,1007
3.129,558.5,441.5,1000
3.13,554.25,439,993.25
3.131,550,436.25,986.25
3.132,545,433.25,978.25
3.133,541,431,972
3.134,537.5,428,965.5
3.135,533.5,425,958.5
3.136,530.25,421.75,952
3.137,527.5,418.25,945.75
3.138,524.5,414.5,939
3.139,521.5,411.75,933.25
3.14,519.25,407.5,926.75
3.141,516.75,404,920.75
3.142,514.25,400.5,914.75
3.143,511.75,396.75,908.5
3.144,508.75,392.75,901.5
3.145,507,389.25,896.25
3.146,504.75,384.75,889.5
3.147,502.5,381.75,884.25
3.148,500,377.75,877.75
3.149,497.5,374.5,872
3.15,495,371.25,866.25
3.151,492.5,368,860.5
3.152,490,365,855
3.153,487.25,361.25,848.5
3.154,484,359.5,843.5
3.155,481.5,356.25,837.75
3.156,478.75,353.75,832.5
3.157,476,351.75,827.75
3.158,473,349.75,822.75
3.159,470.25,348.25,818.5
3.16,467.75,345.75,813.5
3.161,465,344,809
3.162,462.25,342.5,804.75
3.163,459.5,340.25,799.75
3.164,457,338.75,795.75
3.165,454,337,791
3.166,451.5,335,786.5
3.167,448.75,333.25,782
3.168,446,332,778
3.169,443.5,330,773.5
3.17,441,328.5,769.5
3.171,439,326.5,765.5
3.172,436.5,324.75,761.25
3.173,434,323,757
3.174,431.25,321.5,752.75
3.175,429.5,320,749.5
3.176,426.75,318.5,745.25
3.177,424.75,317.25,742
3.178,422.75,315.5,738.25
3.179,420.75,313.75,734.5
3.18,418.75,312.75,731.5
3.181,417.25,311.75,729
3.182,415.75,309.25,725
3.183,414.25,308.5,722.75
3.184,412.75,306.75,719.5
3.185,411.5,306,717.5
3.186,410.5,304.75,715.25
3.187,409.25,303.25,712.5
3.188,408.5,302.25,710.75
3.189,408,301.75,709.75
3.19,407.25,300.5,707.75
3.191,407.25,299,706.25
3.192,406.75,298.75,705.5
3.193,406.25,298.5,704.75
3.194,406.25,297.75,704
3.195,406.75,297.25,704
3.196,406.75,297.25,704
3.197,406.75,297.25,704
3.198,406.75,297.25,704
3.199,407.5,297,704.5
3.2,407.25,297.75,705
3.201,407.25,298.25,705.5
3.202,407.5,298.5,706
3.203,407.5,300,707.5
3.204,407.25,300.5,707.75
3.205,406.75,301.75,708.5
3.206,406.25,302.75,709
3.207,406.5,304,710.5
3.208,405.5,305.25,710.75
3.209,405,306.25,711.25
3.21,404.75,307.75,712.5
3.211,404.25,308.75,713
3.212,403.5,310.25,713.75
3.213,402.5,311.75,714.25
3.214,401.25,313.5,714.75
3.215,400.75,314.25,715
3.216,400,316.5,716.5
3.217,399,317.75,716.75
3.218,398.75,319,717.75
3.219,398.25,319.75,718
3.22,397.5,322.75,720.25
3.221,396.5,323.75,720.25
3.222,396.25,325.25,721.5
3.223,395.25,327.5,722.75
3.224,394.25,328.5,722.75
3.225,394.25,330.25,724.5
3.226,393.5,331.5,725
3.227,393,333.25,726.25
3.228,392.25,334.75,727
3.229,390.75,336.75,727.5
3.23,390.5,337.25,727.75
3.231,389,339.25,728.25
3.232,388.25,340.75,729
3.233,387.5,341.25,728.75
3.234,386.25,343,729.25
3.235,385.25,343.75,729
3.236,383.75,344.5,728.25
3.237,382.5,345,727.5
3.238,381,346.5,727.5
3.239,379.5,347.25,726.75
3.24,377.75,347.75,725.5
3.241,376.25,348.25,724.5
3.242,374.25,349.5,723.75
3.243,372.25,349.75,722
3.244,370.5,349.25,719.75
3.245,368.5,349.75,718.25
3.246,366.75,349.75,716.5
3.247,364.25,350.25,714.5
3.248,362.5,350.5,713
3.249,360.5,351,711.5
3.25,358.5,351,709.5
3.251,356,351,707
3.252,353.75,351.5,705.25
3.253,351.75,351.75,703.5
3.254,350,351.75,701.75
3.255,347.5,352.25,699.75
3.256,346,352.25,698.25
3.257,343.75,352.25,696
3.258,342,352.25,694.25
3.259,340.25,352.25,692.5
3.26,338.5,352.5,691
3.261,337,352.5,689.5
3.262,335.25,352.75,688
3.263,333.75,352.25,686
3.264,332.5,352.25,684.75
3.265,331,352.25,683.25
3.266,329.5,352.75,682.25
3.267,329,353.25,682.25
3.268,328,353,681
3.269,327,352.75,679.75
3.27,326.25,351.75,678
3.271,325.75,351.25,677
3.272,325.75,351.25,677
3.273,325.75,351.25,677
3.274,325.5,351,676.5
3.275,325,350.5,675.5
3.276,325,349.5,674.5
3.277,325.75,349.5,675.25
3.278,326,349.5,675.5
3.279,327,349.25,676.25
3.28,327.5,348.75,676.25
3.281,328.5,348.25,676.75
3.282,329.75,348.75,678.5
3.283,331,348.5,679.5
3.284,332.25,348.25,680.5
3.285,333.75,348.25,682
3.286,335,347.75,682.75
3.287,336.75,349,685.75
3.288,338,349,687
3.289,339.5,349,688.5
3.29,340.75,350,690.75
3.291,342.75,350.5,693.25
3.292,344.25,351,695.25
3.293,346,352.25,698.25
3.294,347.5,353.25,700.75
3.295,349.25,354.25,703.5
3.296,350.5,355.75,706.25
3.297,352.75,357.5,710.25
3.298,355.75,359,714.75
3.299,357.25,360.75,718
3.3,358.75,362,720.75
3.301,360.25,364.75,725
3.302,362,366.75,728.75
3.303,363.25,368.5,731.75
3.304,365,371.25,736.25
3.305,366,373.5,739.5
3.306,368,376,744
3.307,369,378.25,747.25
3.308,370.5,380.75,751.25
3.309,372,383.75,755.75
3.31,373.75,386.25,760
3.311,375,389,764
3.312,376.25,392,768.25
3.313,378,395.75,773.75
3.314,379.25,398.25,777.5
3.315,380.5,402.5,783
3.316,381.5,405,786.5
3.317,383,408.5,791.5
3.318,384.25,413,797.25
3.319,385.75,415.5,801.25
3.32,386.5,419.75,806.25
3.321,387.75,423,810.75
3.322,388.5,426.5,815
3.323,389.5,429.75,819.25
3.324,390.75,433.5,824.25
3.325,391.25,437.25,828.5
3.326,391.5,440.25,831.75
3.327,391.75,443.25,835
3.328,392.25,446.75,839
3.329,392.5,451.25,843.75
3.33,393,454.25,847.25
3.331,392.5,458.25,850.75
3.332,392.5,461.75,854.25
3.333,392,465.25,857.25
3.334,391.5,468.75,860.25
3.335,391.25,472.5,863.75
3.336,390.75,476.5,867.25
3.337,389,480.75,869.75
3.338,388.5,484.25,872.75
3.339,387.25,487.75,875
3.34,386.25,492.25,878.5
3.341,385,495,880
3.342,383.5,499,882.5
3.343,382.25,503,885.25
3.344,380.5,506.75,887.25
3.345,379.75,511.25,891
3.346,378.25,514.75,893
3.347,376.25,519,895.25
3.348,375,522.5,897.5
3.349,373.5,526.25,899.75
3.35,372.5,530.25,902.75
3.351,371,534.25,905.25
3.352,369.5,537,906.5
3.353,368.25,540.5,908.75
3.354,366.5,544.5,911
3.355,365.75,547,912.75
3.356,364.5,550,914.5
3.357,363,553.25,916.25
3.358,361.75,556.75,918.5
3.359,360.75,559.25,920
3.36,360,562.25,922.25
3.361,359,564.75,923.75
3.362,357.75,567.5,925.25
3.363,356.25,569.5,925.75
3.364,355.5,572.25,927.75
3.365,354.75,574.5,929.25
3.366,353.75,576.25,930
3.367,352.75,578.75,931.5
3.368,352.25,581,933.25
3.369,350.75,582.25,933
3.37,350.5,584.25,934.75
3.371,348.75,585.5,934.25
3.372,348.25,587.5,935.75
3.373,347.25,588.5,935.75
3.374,346.75,589.75,936.5
3.375,346.25,591.25,937.5
3.376,344.75,592,936.75
3.377,344.25,593.5,937.75
3.378,343.75,594,937.75
3.379,343,594.25,937.25
3.38,342.5,594.75,937.25
3.381,341.75,596,937.75
3.382,341.25,596,937.25
3.383,341,596.5,937.5
3.384,340.5,596.5,937
3.385,340.25,596.5,936.75
3.386,339.75,596.5,936.25
3.387,339.25,596.5,935.75
3.388,338.25,596.25,934.5
3.389,338,595.75,933.75
3.39,338,595.25,933.25
3.391,337.5,595,932.5
3.392,337.5,593.75,931.25
3.393,337,593.75,930.75
3.394,337,592.75,929.75
3.395,336.75,591,927.75
3.396,336.75,590.25,927
3.397,337.25,589.25,926.5
3.398,337.25,587.75,925
3.399,337.25,586.5,923.75
3.4,338,584,922
3.401,338.5,582.5,921
3.402,339,581.25,920.25
3.403,339.75,579,918.75
3.404,340.25,577,917.25
3.405,341.25,575.25,916.5
3.406,342.75,573.75,916.5
3.407,344.5,571.5,916
3.408,345,570,915
3.409,346.25,568.25,914.5
3.41,347.5,565.75,913.25
3.411,348.5,564.25,912.75
3.412,349.5,562.75,912.25
3.413,350.5,561,911.5
3.414,352,559,911
3.415,353,557.5,910.5
3.416,354.25,556.5,910.75
3.417,355.5,555,910.5
3.418,356.5,553,909.5
3.419,358.25,552.75,911
3.42,358.5,552,910.5
3.421,359.5,550.5,910
3.422,360.75,550.25,911
3.423,361.25,550,911.25
3.424,361.75,549.5,911.25
3.425,362.75,549.25,912
3.426,363.5,548.75,912.25
3.427,364,549.25,913.25
3.428,364,549.25,913.25
3.429,365,551.25,916.25
3.43,364.5,551.25,915.75
3.431,365,551.75,916.75
3.432,365,552.5,917.5
3.433,365,553.25,918.25
3.434,364.5,554.25,918.75
3.435,364.75,555,919.75
3.436,364.75,556.25,921
3.437,364.75,557.75,922.5
3.438,364.75,559.25,924
3.439,364.25,560.5,924.75
3.44,364.25,562.5,926.75
3.441,364.5,563.5,928
3.442,364.5,565.75,930.25
3.443,364,568.25,932.25
3.444,364,570.25,934.25
3.445,364.5,572.25,936.75
3.446,363.5,575,938.5
3.447,363.5,576.75,940.25
3.448,363.5,579,942.5
3.449,364.25,581.25,945.5
3.45,364,584,948
3.451,363.5,585.75,949.25
3.452,363.5,588.5,952
3.453,363.5,591,954.5
3.454,363.25,593,956.25
3.455,363.25,595.5,958.75
3.456,362.75,597.25,960
3.457,362.75,600,962.75
3.458,362.5,602.5,965
3.459,362.5,604.25,966.75
3.46,362,606.25,968.25
3.461,361.75,608.5,970.25
3.462,361,610.25,971.25
3.463,361,611.75,972.75
3.464,360.75,614,974.75
3.465,361.25,615.25,976.5
3.466,360.25,616.75,977
3.467,359.75,618.5,978.25
3.468,359.75,620.25,980
3.469,359.5,621,980.5
3.47,359.5,622.75,982.25
3.471,359.5,623.75,983.25
3.472,358.5,625.75,984.25
3.473,358.5,627.25,985.75
3.474,358.5,628.5,987
3.475,357.5,629.75,987.25
3.476,357.25,631.25,988.5
3.477,357.25,632.25,989.5
3.478,357.25,633.25,990.5
3.479,357.25,634.25,991.5
3.48,356.5,635,991.5
3.481,356.5,636,992.5
3.482,356.5,636.5,993
3.483,356.5,636.75,993.25
3.484,355.5,637.75,993.25
3.485,355.5,637.75,993.25
3.486,356,637.75,993.75
3.487,355.5,637.75,993.25
3.488,356,638.25,994.25
3.489,356,637.75,993.75
3.49,356.25,637,993.25
3.491,356.75,636.5,993.25
3.492,356.5,636.5,993
3.493,357,635.75,992.75
3.494,357.25,634.75,992
3.495,358.25,634.25,992.5
3.496,358.75,633.25,992
3.497,360,632,992
3.498,360.75,631.5,992.25
3.499,361.5,630.25,991.75
3.5,361.75,629.75,991.5
3.501,362.75,628.25,991
3.502,364.25,627,991.25
3.503,364.75,626.25,991
3.504,365.25,626.25,991.5
3.505,366.25,625.25,991.5
3.506,367.25,624,991.25
3.507,367.75,622.5,990.25
3.508,368.25,621.5,989.75
3.509,368.75,620.75,989.5
3.51,369.5,619.25,988.75
3.511,370,618.5,988.5
3.512,370.25,617,987.25
3.513,370.5,615.75,986.25
3.514,370.5,615.25,985.75
3.515,371,613.25,984.25
3.516,371,612.5,983.5
3.517,371,611,982
3.518,371.5,609.5,981
3.519,372,608.5,980.5
3.52,372,607,979
3.521,372.25,606.5,978.75
3.522,372.25,605.25,977.5
3.523,372.25,604.25,976.5
3.524,373,603.5,976.5
3.525,373.5,601.75,975.25
3.526,373.5,601.25,974.75
3.527,373.5,600.25,973.75
3.528,374.25,599.25,973.5
3.529,374.25,598,972.25
3.53,373.75,597.25,971
3.531,373.75,596,969.75
3.532,374.25,595.75,970
3.533,374.25,594.25,968.5
3.534,374.25,593.5,967.75
3.535,374.75,592.25,967
3.536,374.75,592,966.75
3.537,375.25,591,966.25
3.538,375.25,589.75,965
3.539,375.25,588.75,964
3.54,375.25,588.5,963.75
3.541,375.25,587.25,962.5
3.542,375.25,586.75,962
3.543,375.5,586,961.5
3.544,375,585.5,960.5
3.545,375,586,961
3.546,375,585.5,960.5
3.547,374.5,586,960.5
3.548,375,586,961
3.549,375,586,961
3.55,375,586.5,961.5
3.551,374.5,587,961.5
3.552,374.5,588,962.5
3.553,374.5,588.5,963
3.554,374.25,588.75,963
3.555,374.25,590.75,965
3.556,374.25,591.75,966
3.557,374.25,593.25,967.5
3.558,373.75,594.5,968.25
3.559,373.75,595.25,969
3.56,373.75,597.5,971.25
3.561,374.25,598.5,972.75
3.562,374.25,600,974.25
3.563,374.75,601,975.75
3.564,374.75,603.5,978.25
3.565,375,604.75,979.75
3.566,375,606,981
3.567,375.5,607.5,983
3.568,375.5,609.25,984.75
3.569,375.5,610.5,986
3.57,376.25,612.25,988.5
3.571,376.25,613,989.25
3.572,377,614.5,991.5
3.573,377,615.5,992.5
3.574,377.75,616.5,994.25
3.575,377.75,617.75,995.5
3.576,379.25,618.75,998
3.577,379.25,619.5,998.75
3.578,380,620.5,1000.5
3.579,380,621,1001
3.58,381,621.75,1002.75
3.581,381,622.75,1003.75
3.582,381.75,623.5,1005.25
3.583,383,624.25,1007.25
3.584,383.5,623.75,1007.25
3.585,384.25,624.75,1009
3.586,384.25,625.75,1010
3.587,385.25,625.75,1011
3.588,386.25,626,1012.25
3.589,386.5,626.5,1013
3.59,387.5,626.5,1014
3.591,388,626.5,1014.5
3.592,389,626.75,1015.75
3.593,389.75,627.25,1017
3.594,390.75,626.75,1017.5
3.595,391.25,627.25,1018.5
3.596,391.75,626.75,1018.5
3.597,392.25,626,1018.25
3.598,392.25,626,1018.25
3.599,393.75,625.75,1019.5
3.6,394,624.75,1018.75
3.601,394.5,624.75,1019.25
3.602,395.5,623.25,1018.75
3.603,396,622.5,1018.5
3.604,396.25,621.5,1017.75
3.605,396.75,620.5,1017.25
3.606,397.25,619,1016.25
3.607,397.75,617.75,1015.5
3.608,398,617,1015
3.609,398.5,615.25,1013.75
3.61,399,614.75,1013.75
3.611,399.25,612.75,1012
3.612,399.75,611,1010.75
3.613,400.25,610.25,1010.5
3.614,400.75,608.75,1009.5
3.615,401.5,607.25,1008.75
3.616,402.5,605.5,1008
3.617,403,604,1007
3.618,403.25,602.5,1005.75
3.619,403.5,600.75,1004.25
3.62,403.5,599,1002.5
3.621,404,597.25,1001.25
3.622,404.25,595.5,999.75
3.623,404.75,593.75,998.5
3.624,405.25,590.75,996
3.625,405.75,589.25,995
3.626,405.75,586.5,992.25
3.627,405.5,584.5,990
3.628,406,582.25,988.25
3.629,406.5,580,986.5
3.63,406,577.75,983.75
3.631,405.75,575.5,981.25
3.632,406,573,979
3.633,406,571.25,977.25
3.634,406,569,975
3.635,406,566.5,972.5
3.636,405.5,565,970.5
3.637,405.75,563,968.75
3.638,405.75,561.25,967
3.639,404.75,559.5,964.25
3.64,405.25,558.25,963.5
3.641,405.25,556.25,961.5
3.642,405.25,555.75,961
3.643,406,554,960
3.644,406,553.25,959.25
3.645,406.5,551.75,958.25
3.646,406.5,550.75,957.25
3.647,406.5,549.25,955.75
3.648,406.75,548.5,955.25
3.649,406.75,546.5,953.25
3.65,406.75,545.5,952.25
3.651,407.25,544.5,951.75
3.652,407.25,544.25,951.5
3.653,407.25,542.75,950
3.654,408,541.5,949.5
3.655,408,540.75,948.75
3.656,408.25,539.5,947.75
3.657,409.25,539,948.25
3.658,409.75,538.75,948.5
