a,,,
b,,,
,,,
,,,
,,,
,,,
,,,
Time (s),Left (N),Right (N),Combined (N)
1.791,587.25,443.25,1030.5
1.792,588.75,442.25,1031
1.793,590,442.25,1032.25
1.794,592,441.75,1033.75
1.795,593.25,441.5,1034.75
1.796,594.5,440.5,1035
1.797,596.5,440.5,1037
1.798,597.75,440,1037.75
1.799,599,439.75,1038.75
1.8,601,439.25,1040.25
1.801,602.25,438.25,1040.5
1.802,603,438,1041
1.803,604.5,437,1041.5
1.804,605.25,437,1042.25
1.805,606.5,436.25,1042.75
1.806,607,435.25,1042.25
1.807,607.75,435,1042.75
1.808,608.75,433,1041.75
1.809,609,432.25,1041.25
1.81,609.5,430.25,1039.75
1.811,609.75,429.75,1039.5
1.812,609.75,428.25,1038
1.813,609.75,427,1036.75
1.814,609.75,424.5,1034.25
1.815,609.5,423.25,1032.75
1.816,608.75,421.75,1030.5
1.817,608.25,418.75,1027
1.818,607.75,417.25,1025
1.819,606.75,414.5,1021.25
1.82,606.5,411.5,1018
1.821,605.5,409.5,1015
1.822,604.25,406.5,1010.75
1.823,603.25,403.5,1006.75
1.824,601.25,401.5,1002.75
1.825,600.75,397.25,998
1.826,598.75,394.5,993.25
1.827,596.75,390.5,987.25
1.828,595.25,386.5,981.75
1.829,594.25,383,977.25
1.83,592.25,379.25,971.5
1.831,589.5,375,964.5
1.832,587.5,370.5,958
1.833,585.5,365.5,951
1.834,582.5,361.5,944
1.835,580,356.5,936.5
1.836,577.25,352,929.25
1.837,573.75,346.5,920.25
1.838,570.75,342,912.75
1.839,567.5,336.75,904.25
1.84,565,331.5,896.5
1.841,561,326.25,887.25
1.842,557.5,320.75,878.25
1.843,553.25,315.5,868.75
1.844,549.75,310.25,860
1.845,545.25,305.25,850.5
1.846,541,299.75,840.75
1.847,536,294.75,830.75
1.848,531.5,289.5,821
1.849,526.25,284,810.25
1.85,521.5,278.25,799.75
1.851,516.5,272.25,788.75
1.852,511.25,267,778.25
1.853,505.5,261.25,766.75
1.854,499.75,256.25,756
1.855,494.5,250.25,744.75
1.856,489,245.5,734.5
1.857,482.5,239.75,722.25
1.858,476.5,234.5,711
1.859,471.25,229,700.25
1.86,464.5,223.5,688
1.861,458.75,218,676.75
1.862,452.25,212.75,665
1.863,446.25,207.5,653.75
1.864,439.75,202.5,642.25
1.865,433.5,197.25,630.75
1.866,426.5,192.5,619
1.867,419.5,187.25,606.75
1.868,413.25,182,595.25
1.869,406,177.5,583.5
1.87,399.5,172.75,572.25
1.871,392.75,168.25,561
1.872,385.75,163.25,549
1.873,378.5,159.25,537.75
1.874,371.5,154.5,526
1.875,363.75,150.5,514.25
1.876,356.5,146.5,503
1.877,349.5,143,492.5
1.878,342.75,138.75,481.5
1.879,335.5,136.5,472
1.88,328.5,132.75,461.25
1.881,321.5,129.75,451.25
1.882,314.75,126.5,441.25
1.883,308.5,123.75,432.25
1.884,301.75,121,422.75
1.885,294.25,117.75,412
1.886,288.5,115.5,404
1.887,282.25,113,395.25
1.888,275.75,110.25,386
1.889,269.75,107.75,377.5
1.89,264,105.75,369.75
1.891,258.5,103.75,362.25
1.892,253.25,101.5,354.75
1.893,247.75,99.5,347.25
1.894,242.25,97.75,340
1.895,237,95.25,332.25
1.896,232,93.75,325.75
1.897,227.25,92,319.25
1.898,222.25,90.75,313
1.899,217.25,89.25,306.5
1.9,213,88.25,301.25
1.901,208.25,87.25,295.5
1.902,204.25,87,291.25
1.903,200.25,85.75,286
1.904,196.75,85.25,282
1.905,193.5,84.25,277.75
1.906,189.75,83.5,273.25
1.907,186.25,83.75,270
1.908,183.5,83.5,267
1.909,180.25,82.5,262.75
1.91,177.5,82.5,260
1.911,174.75,82.5,257.25
1.912,172,82,254
1.913,169.75,82,251.75
1.914,168,82,250
1.915,165.75,82,247.75
1.916,164.75,82,246.75
1.917,163,82,245
1.918,162.25,82.25,244.5
1.919,161.5,82.75,244.25
1.92,160.5,82.75,243.25
1.921,160.25,83.25,243.5
1.922,160.25,84,244.25
1.923,160,84,244
1.924,160.25,85.5,245.75
1.925,161,85.5,246.5
1.926,161.25,86,247.25
1.927,161.5,87,248.5
1.928,162.75,88,250.75
1.929,164.25,89,253.25
1.93,165.25,89.75,255
1.931,165.25,90.75,256
1.932,166.75,91.75,258.5
1.933,168.5,92.25,260.75
1.934,170.25,94.25,264.5
1.935,171.5,95.5,267
1.936,173.5,96.5,270
1.937,175.25,98,273.25
1.938,177.5,99.75,277.25
1.939,179.75,101.5,281.25
1.94,181.5,103.25,284.75
1.941,184.25,105.25,289.5
1.942,186.75,107.25,294
1.943,189.25,109.5,298.75
1.944,192,111.25,303.25
1.945,195.5,114,309.5
1.946,198.25,115.75,314
1.947,201.75,118.5,320.25
1.948,204.5,121.5,326
1.949,208.5,124.5,333
1.95,212.75,126.75,339.5
1.951,216.25,129.75,346
1.952,220,132.75,352.75
1.953,224.25,136.25,360.5
1.954,228,139.25,367.25
1.955,231.75,142.5,374.25
1.956,236.5,145.75,382.25
1.957,240.5,149.25,389.75
1.958,244.25,153,397.25
1.959,248.5,156.75,405.25
1.96,252.75,160.75,413.5
1.961,256.75,164.75,421.5
1.962,261.75,168.75,430.5
1.963,265.5,173.5,439
1.964,269.75,178.25,448
1.965,274,182.25,456.25
1.966,278,187.5,465.5
1.967,282,191.5,473.5
1.968,285.75,197.25,483
1.969,289.75,202.75,492.5
1.97,293,207.5,500.5
1.971,296,212.5,508.5
1.972,298.5,218.5,517
1.973,302,224,526
1.974,304.25,230,534.25
1.975,307.25,235.5,542.75
1.976,308.75,241.25,550
1.977,310.75,247,557.75
1.978,313,253.5,566.5
1.979,314.25,258.75,573
1.98,316,265,581
1.981,317.5,271.5,589
1.982,319.25,277.5,596.75
1.983,320.5,284.5,605
1.984,322.25,290.5,612.75
1.985,323.75,297.75,621.5
1.986,325.75,304,629.75
1.987,326.75,310.5,637.25
1.988,329,317.25,646.25
1.989,331.5,325,656.5
1.99,333.75,331.5,665.25
1.991,336.75,339.25,676
1.992,339.25,346.25,685.5
1.993,342.5,353.25,695.75
1.994,346.5,361.25,707.75
1.995,350.5,369.5,720
1.996,354.5,377,731.5
1.997,359.75,384.25,744
1.998,364.5,392.75,757.25
1.999,370.25,400.25,770.5
2,376.5,408.25,784.75
2.001,383.25,416.5,799.75
2.002,398.25,423.75,822
2.003,406.5,431.5,838
2.004,416.25,439.5,855.75
2.005,425.75,447.75,873.5
2.006,436.5,455.5,892
2.007,447.5,463.5,911
2.008,459.25,471.25,930.5
2.009,471.25,478.25,949.5
2.01,484,486.5,970.5
2.011,497.75,494.5,992.25
2.012,511.75,502.25,1014
2.013,526.25,509.25,1035.5
2.014,541.5,517.5,1059
2.015,556.75,525.25,1082
2.016,572.5,533,1105.5
2.017,588,541,1129
2.018,604.75,549,1153.75
2.019,620.75,557.25,1178
2.02,636.5,565.25,1201.75
2.021,652.5,573.75,1226.25
2.022,668.5,582.5,1251
2.023,684.5,591.25,1275.75
2.024,698.5,600.25,1298.75
2.025,712.75,608.75,1321.5
2.026,726.25,617.75,1344
2.027,739,628,1367
2.028,751.75,637,1388.75
2.029,762.5,646.5,1409
2.03,773.5,656.75,1430.25
2.031,783.75,666.75,1450.5
2.032,792.5,676.5,1469
2.033,801.75,687.25,1489
2.034,809.5,697.5,1507
2.035,818,708,1526
2.036,825,719,1544
2.037,832.5,729.75,1562.25
2.038,839.25,740.5,1579.75
2.039,845.5,751.25,1596.75
2.04,851.5,762.25,1613.75
2.041,857.75,774,1631.75
2.042,864,785.25,1649.25
2.043,870,797.25,1667.25
2.044,875.25,808.5,1683.75
2.045,880.75,820.5,1701.25
2.046,886.5,832.75,1719.25
2.047,891,845.5,1736.5
2.048,896,857.5,1753.5
2.049,901.25,869.75,1771
2.05,905.75,883.75,1789.5
2.051,910.75,896.5,1807.25
2.052,915.5,909,1824.5
2.053,920,923.5,1843.5
2.054,925.25,937.25,1862.5
2.055,929.75,951,1880.75
2.056,934.5,965.75,1900.25
2.057,939.5,980.5,1920
2.058,945,994,1939
2.059,949.25,1008.5,1957.75
2.06,954,1023.25,1977.25
2.061,959.25,1038.25,1997.5
2.062,964.25,1051.5,2015.75
2.063,969,1066.25,2035.25
2.064,974.75,1081,2055.75
2.065,979.5,1095.25,2074.75
2.066,985,1109.75,2094.75
2.067,991,1124.5,2115.5
2.068,996.75,1138.5,2135.25
2.069,1002.75,1153.5,2156.25
2.07,1008.5,1167.5,2176
2.071,1013.5,1182.5,2196
2.072,1019.75,1196,2215.75
2.073,1025,1210.75,2235.75
2.074,1030.75,1224.75,2255.5
2.075,1036.25,1239,2275.25
2.076,1040.75,1252.75,2293.5
2.077,1045.75,1266,2311.75
2.078,1051,1280.25,2331.25
2.079,1056,1294.25,2350.25
2.08,1060,1308,2368
2.081,1064.5,1321.25,2385.75
2.082,1069.25,1335,2404.25
2.083,1073.5,1349.25,2422.75
2.084,1077.75,1362,2439.75
2.085,1082,1376,2458
2.086,1085.75,1389.25,2475
2.087,1090.25,1402.5,2492.75
2.088,1093.5,1415.75,2509.25
2.089,1097.5,1429.5,2527
2.09,1101.5,1442.25,2543.75
2.091,1105.5,1456.5,2562
2.092,1109,1469.25,2578.25
2.093,1112.75,1482.75,2595.5
2.094,1116,1495,2611
2.095,1119.25,1507.75,2627
2.096,1123,1519.25,2642.25
2.097,1127,1532,2659
2.098,1130.5,1544,2674.5
2.099,1134.25,1556,2690.25
2.1,1137.5,1567.5,2705
2.101,1141.5,1579.25,2720.75
2.102,1144.5,1590.25,2734.75
2.103,1148.25,1601.25,2749.5
2.104,1152.25,1612,2764.25
2.105,1155,1622.25,2777.25
2.106,1159.25,1632.5,2791.75
2.107,1163.5,1642.75,2806.25
2.108,1167.25,1652.75,2820
2.109,1170.25,1662.25,2832.5
2.11,1175,1671.5,2846.5
2.111,1179.5,1681,2860.5
2.112,1185.25,1689,2874.25
2.113,1189.75,1697.75,2887.5
2.114,1194.5,1706.25,2900.75
2.115,1199.75,1713.5,2913.25
2.116,1205.5,1720.75,2926.25
2.117,1211.75,1728.25,2940
2.118,1217.75,1735,2952.75
2.119,1223.75,1742,2965.75
2.12,1230.75,1748,2978.75
2.121,1238,1755,2993
2.122,1244.5,1761,3005.5
2.123,1252.25,1767,3019.25
2.124,1259,1772.5,3031.5
2.125,1267,1778,3045
2.126,1274.25,1784,3058.25
2.127,1281.75,1788.5,3070.25
2.128,1289.75,1794,3083.75
2.129,1296.75,1799,3095.75
2.13,1305,1804,3109
2.131,1312.75,1808.5,3121.25
2.132,1320.25,1813.5,3133.75
2.133,1327.75,1817.75,3145.5
2.134,1335.25,1821.5,3156.75
2.135,1342.75,1826.5,3169.25
2.136,1350,1831,3181
2.137,1357.75,1834.75,3192.5
2.138,1365,1838.5,3203.5
2.139,1372.5,1842.5,3215
2.14,1379.5,1846.5,3226
2.141,1387,1850,3237
2.142,1394,1854,3248
2.143,1401,1857.5,3258.5
2.144,1407.5,1860.75,3268.25
2.145,1415,1864,3279
2.146,1421.75,1867.25,3289
2.147,1428.5,1870.5,3299
2.148,1434.5,1873.75,3308.25
2.149,1441.25,1877,3318.25
2.15,1447.5,1879.5,3327
2.151,1454.25,1882,3336.25
2.152,1460,1884.25,3344.25
2.153,1465.75,1886.75,3352.5
2.154,1471.5,1889.25,3360.75
2.155,1476.75,1891.5,3368.25
2.156,1482,1893.5,3375.5
2.157,1487.25,1895,3382.25
2.158,1492.5,1896,3388.5
2.159,1497.75,1897.5,3395.25
2.16,1501.5,1899.25,3400.75
2.161,1505.5,1900,3405.5
2.162,1510,1901,3411
2.163,1513.75,1902.25,3416
2.164,1517.5,1902.75,3420.25
2.165,1521,1903,3424
2.166,1524,1903.5,3427.5
2.167,1527.5,1903.5,3431
2.168,1531,1903.75,3434.75
2.169,1533.5,1903.25,3436.75
2.17,1535.25,1903.75,3439
2.171,1538.5,1903.25,3441.75
2.172,1540.5,1903,3443.5
2.173,1543.25,1902.25,3445.5
2.174,1544.75,1900.75,3445.5
2.175,1545.5,1899.75,3445.25
2.176,1546.75,1898,3444.75
2.177,1547.75,1896.5,3444.25
2.178,1547.5,1895.25,3442.75
2.179,1548,1892.75,3440.75
2.18,1548.5,1890.75,3439.25
2.181,1547.75,1888.75,3436.5
2.182,1547,1886.25,3433.25
2.183,1546,1883.75,3429.75
2.184,1545,1880.5,3425.5
2.185,1543.75,1878,3421.75
2.186,1541.75,1874.75,3416.5
2.187,1540.25,1871.5,3411.75
2.188,1537.5,1868.25,3405.75
2.189,1535.25,1865.25,3400.5
2.19,1533.5,1861,3394.5
2.191,1530.25,1857.75,3388
2.192,1527.25,1854,3381.25
2.193,1524,1850.5,3374.5
2.194,1520.75,1846,3366.75
2.195,1517,1841.25,3358.25
2.196,1513,1837.25,3350.25
2.197,1509,1832,3341
2.198,1504.5,1827.75,3332.25
2.199,1500,1822,3322
2.2,1494.75,1817.5,3312.25
2.201,1489.75,1812,3301.75
2.202,1483.75,1806.5,3290.25
2.203,1478.25,1800.75,3279
2.204,1472.5,1795.25,3267.75
2.205,1465.75,1788.75,3254.5
2.206,1458.75,1782.25,3241
2.207,1451.75,1776,3227.75
2.208,1444.75,1769.25,3214
2.209,1437.25,1762.25,3199.5
2.21,1429.5,1755,3184.5
2.211,1421.5,1747.5,3169
2.212,1413.5,1740.75,3154.25
2.213,1405.75,1732.5,3138.25
2.214,1397.25,1724.5,3121.75
2.215,1389,1716,3105
2.216,1380.5,1707.25,3087.75
2.217,1372.25,1698.5,3070.75
2.218,1363.5,1689.25,3052.75
2.219,1354,1679.5,3033.5
2.22,1345,1669.5,3014.5
2.221,1336,1659.5,2995.5
2.222,1325.75,1650.25,2976
2.223,1315.25,1639.25,2954.5
2.224,1306.25,1628,2934.25
2.225,1295.25,1617.5,2912.75
2.226,1283.75,1607,2890.75
2.227,1272.75,1595.5,2868.25
2.228,1261.25,1584.25,2845.5
2.229,1249,1572.75,2821.75
2.23,1236,1561.5,2797.5
2.231,1223.25,1549,2772.25
2.232,1210.25,1536.5,2746.75
2.233,1195.75,1524.5,2720.25
2.234,1181.5,1511,2692.5
2.235,1166.5,1498.5,2665
2.236,1150.5,1485,2635.5
2.237,1135.25,1470.5,2605.75
2.238,1118.75,1456.5,2575.25
2.239,1102,1441.5,2543.5
2.24,1084.75,1426.25,2511
2.241,1067.75,1411,2478.75
2.242,1050,1395.25,2445.25
2.243,1032,1379.5,2411.5
2.244,1013,1362.5,2375.5
2.245,994.5,1345,2339.5
2.246,975.25,1328,2303.25
2.247,956,1309.5,2265.5
2.248,936.75,1291.25,2228
2.249,917.5,1272.25,2189.75
2.25,897.25,1253,2150.25
2.251,878,1233.25,2111.25
2.252,857.25,1213.5,2070.75
2.253,837.75,1193.25,2031
2.254,817,1172.5,1989.5
2.255,797.25,1151,1948.25
2.256,776.5,1129.25,1905.75
2.257,756,1107.5,1863.5
2.258,733.75,1084.75,1818.5
2.259,713,1062.25,1775.25
2.26,691.25,1039,1730.25
2.261,669.25,1015.75,1685
2.262,646.75,992.25,1639
2.263,623.75,968.25,1592
2.264,600.75,944.25,1545
2.265,576.75,919,1495.75
2.266,552.75,895.5,1448.25
2.267,528,870.25,1398.25
2.268,503.5,844.75,1348.25
2.269,477.5,819.25,1296.75
2.27,452.5,792.75,1245.25
2.271,427.25,766.25,1193.5
2.272,402,739.5,1141.5
2.273,377,711,1088
2.274,352.5,683.25,1035.75
2.275,327.75,654.25,982
2.276,303.5,624.5,928
2.277,279.25,594,873.25
2.278,255,563,818
2.279,231,531.25,762.25
2.28,206.25,499.25,705.5
2.281,182.75,466.75,649.5
2.282,159.5,433.25,592.75
2.283,137,401,538
2.284,114.5,367.75,482.25
2.285,94,334.5,428.5
2.286,73.75,302.5,376.25
2.287,55.25,270.25,325.5
2.288,39,239.5,278.5
2.289,24,210.25,234.25
2.29,11,182.25,193.25
2.291,0.5,156,156.5
2.292,0,131,131
2.293,-14.25,109,94.75
2.294,-18.75,88.5,69.75
2.295,-22.5,69.5,47
2.296,-24.5,53.25,28.75
2.297,-24,39.25,15.25
2.298,-23.75,26.5,2.75
2.299,-23,16.25,-6.75
2.3,-21,7.75,-13.25
2.301,-19,1,-18
2.302,-17,0,-17
2.303,-14.75,0,-14.75
2.304,-12,-10,-22
2.305,0,-10.5,-10.5
2.306,0,-11,-11
2.307,0,-10.75,-10.75
2.308,0,0,0
2.309,0,0,0
2.31,0.75,0,0.75
2.311,2,0,2
2.312,3,0,3
2.313,3.5,0,3.5
2.314,4.5,1.75,6.25
2.315,4.75,3.25,8
2.316,4.75,4.25,9
2.317,4.25,5.5,9.75
2.318,3.75,6,9.75
2.319,3.5,7.5,11
2.32,3,7.5,10.5
2.321,2,8.5,10.5
2.322,1.25,8.5,9.75
2.323,0.5,8.5,9
2.324,0,8.5,8.5
2.325,0,8.5,8.5
2.326,0,7.5,7.5
2.327,0,7.5,7.5
2.328,0,7.5,7.5
2.329,0,6.5,6.5
2.33,0,5.75,5.75
2.331,0,5.75,5.75
2.332,0,5.5,5.5
2.333,0,5.5,5.5
2.334,0,5.5,5.5
2.335,0,4.25,4.25
2.336,0,4.25,4.25
2.337,0,4,4
2.338,0,4.5,4.5
2.339,0,4.5,4.5
2.34,0,4.5,4.5
2.341,0,4.5,4.5
2.342,0,4.5,4.5
2.343,0,4.5,4.5
2.344,0,4.5,4.5
2.345,0,4.5,4.5
2.346,0,4.5,4.5
2.347,0,4.5,4.5
2.348,0,4.5,4.5
2.349,0,4.5,4.5
2.35,0,4,4
2.351,0,4,4
2.352,0,4.5,4.5
2.353,0,4.5,4.5
2.354,0.25,4.5,4.75
2.355,0.25,4.5,4.75
2.356,0,4.5,4.5
2.357,0,5,5
2.358,0,5,5
2.359,0,5,5
2.36,0,5,5
2.361,0,5,5
2.362,0,5,5
2.363,0,5,5
2.364,0,5,5
2.365,0,4.5,4.5
2.366,0,4.5,4.5
2.367,0,4.75,4.75
2.368,0,4.75,4.75
2.369,0,4.75,4.75
2.37,0,5.25,5.25
2.371,0,5.25,5.25
2.372,0,5.5,5.5
2.373,0,5.5,5.5
2.374,0,5.5,5.5
2.375,0,5.5,5.5
2.376,0,5,5
2.377,0,5.25,5.25
2.378,0,5.25,5.25
2.379,0,5,5
2.38,0,5,5
2.381,0,4.5,4.5
2.382,0,4.5,4.5
2.383,0,4.5,4.5
2.384,0,4,4
2.385,0,4,4
2.386,0,4,4
2.387,0,4.25,4.25
2.388,0,3.75,3.75
2.389,0,3.25,3.25
2.39,0,3.25,3.25
2.391,0,3.25,3.25
2.392,0,2.75,2.75
2.393,0,2.75,2.75
2.394,0,2.25,2.25
2.395,0,2.25,2.25
2.396,0,2.25,2.25
2.397,0,2,2
2.398,0,2,2
2.399,0,2.5,2.5
2.4,0,2.5,2.5
2.401,0,2,2
2.402,0,2,2
2.403,0,2.5,2.5
2.404,0,2.5,2.5
2.405,0,2.5,2.5
2.406,0,2,2
2.407,0,2,2
2.408,0,2.5,2.5
2.409,0,2.5,2.5
2.41,0,3,3
2.411,0,3,3
2.412,0,3,3
2.413,0,3.5,3.5
2.414,0,3.25,3.25
2.415,0,3.25,3.25
2.416,0,3.75,3.75
2.417,0,4.25,4.25
2.418,0,4.25,4.25
2.419,0,4.5,4.5
2.42,0,4,4
2.421,0,4,4
2.422,0,4,4
2.423,0,4.5,4.5
2.424,0,4.75,4.75
2.425,0,4.75,4.75
2.426,0,4.75,4.75
2.427,0,4,4
2.428,0,4,4
2.429,0,4,4
2.43,0,4,4
2.431,0,3.75,3.75
2.432,0,3.75,3.75
2.433,0,3.75,3.75
2.434,0,3.25,3.25
2.435,0,3.5,3.5
2.436,0,3.5,3.5
2.437,0,3.5,3.5
2.438,0,2.75,2.75
2.439,0,3.25,3.25
2.44,0,3.25,3.25
2.441,0,2.75,2.75
2.442,0,2.75,2.75
2.443,0,2.75,2.75
2.444,0,2.75,2.75
2.445,0,3,3
2.446,0,3,3
2.447,0,3,3
2.448,0,3,3
2.449,0,3,3
2.45,0,3,3
2.451,0,3,3
2.452,0,3.5,3.5
2.453,0,3.5,3.5
2.454,0,3.5,3.5
2.455,0,3.5,3.5
2.456,0,3.75,3.75
2.457,0,4,4
2.458,0,3.75,3.75
2.459,0,3.75,3.75
2.46,0,3.75,3.75
2.461,0,3.75,3.75
2.462,0,4.25,4.25
2.463,0,3.75,3.75
2.464,0,3.5,3.5
2.465,0,3.5,3.5
2.466,0,3.5,3.5
2.467,0,3.5,3.5
2.468,0,3.5,3.5
2.469,0,3,3
2.47,0,2.75,2.75
2.471,0,2.75,2.75
2.472,0,3.25,3.25
2.473,0,3.25,3.25
2.474,0,3.25,3.25
2.475,0,3.25,3.25
2.476,0,3.75,3.75
2.477,0,3.75,3.75
2.478,0,3.75,3.75
2.479,0,3.75,3.75
2.48,0,3.75,3.75
2.481,0,3.75,3.75
2.482,0,3.75,3.75
2.483,0,3.25,3.25
2.484,0,3.5,3.5
2.485,0,3.5,3.5
2.486,0,3.5,3.5
2.487,0,3,3
2.488,0,2.5,2.5
2.489,0,2.25,2.25
2.49,0,2.25,2.25
2.491,0,2.25,2.25
2.492,0,2.25,2.25
2.493,0,1.75,1.75
2.494,0,1.25,1.25
2.495,0,1.25,1.25
2.496,0,1.25,1.25
2.497,0,2,2
2.498,0,2,2
2.499,0,2,2
2.5,0,2,2
2.501,0,2,2
2.502,0,2,2
2.503,0,2,2
2.504,0,1.75,1.75
2.505,0,1.75,1.75
2.506,0,1.75,1.75
2.507,0,2.25,2.25
2.508,0,2,2
2.509,0,2,2
2.51,0,1.5,1.5
2.511,0,1.5,1.5
2.512,0,1.5,1.5
2.513,0,1.75,1.75
2.514,0,1.75,1.75
2.515,0,1.75,1.75
2.516,0,1.75,1.75
2.517,0,2.25,2.25
2.518,0,2.5,2.5
2.519,0,2.5,2.5
2.52,0,2.75,2.75
2.521,0,2.75,2.75
2.522,0,2.75,2.75
2.523,0,3,3
2.524,0,3.5,3.5
2.525,0,3.5,3.5
2.526,0,3.5,3.5
2.527,0,3.75,3.75
2.528,0,4.25,4.25
2.529,0,4.25,4.25
2.53,0,4.25,4.25
2.531,0,4.25,4.25
2.532,0,4.25,4.25
2.533,0,4,4
2.534,0,4.5,4.5
2.535,0,5,5
2.536,0,5,5
2.537,0,5,5
2.538,0,5,5
2.539,0,4.5,4.5
2.54,0,4.5,4.5
2.541,0,4.5,4.5
2.542,0,4.5,4.5
2.543,0,4.5,4.5
2.544,0,4.5,4.5
2.545,0,4.5,4.5
2.546,0,4.5,4.5
2.547,0,4.5,4.5
2.548,0,4,4
2.549,0,4,4
2.55,0,4,4
2.551,0,4,4
2.552,0,4,4
2.553,0,4,4
2.554,0,4,4
2.555,0,4,4
2.556,0,4,4
2.557,0,4,4
2.558,0,4,4
2.559,0,4,4
2.56,0,4,4
2.561,0,4,4
2.562,0,4,4
2.563,0,3.5,3.5
2.564,0,3.5,3.5
2.565,0,3.5,3.5
2.566,0,3.5,3.5
2.567,0,3.5,3.5
2.568,0,3.5,3.5
2.569,0,3.5,3.5
2.57,0,3.5,3.5
2.571,0,3.5,3.5
2.572,0,3.5,3.5
2.573,0,3.5,3.5
2.574,0,4,4
2.575,0,4,4
2.576,0,4,4
2.577,0,4,4
2.578,0,4.25,4.25
2.579,0,4.25,4.25
2.58,0,4.25,4.25
2.581,0,4.25,4.25
2.582,0,4.25,4.25
2.583,0,4.25,4.25
2.584,0,4.75,4.75
2.585,0,4.75,4.75
2.586,0,4.75,4.75
2.587,0,5.25,5.25
2.588,0,5.25,5.25
2.589,0,5,5
2.59,0,5,5
2.591,0,5.25,5.25
2.592,0,4.75,4.75
2.593,0,4.75,4.75
2.594,0,4.5,4.5
2.595,0,4.5,4.5
2.596,0,4,4
2.597,0,3.5,3.5
2.598,0,3.5,3.5
2.599,0,3.5,3.5
2.6,0,3,3
2.601,0,2.25,2.25
2.602,0,2.25,2.25
2.603,0,2.25,2.25
2.604,0,2.25,2.25
2.605,0,3.25,3.25
2.606,0,3.25,3.25
2.607,0,3.25,3.25
2.608,0,2.75,2.75
2.609,0,2.75,2.75
2.61,0,2.75,2.75
2.611,0,3.25,3.25
2.612,0,3.25,3.25
2.613,0,3.25,3.25
2.614,0,3.25,3.25
2.615,0,3.25,3.25
2.616,0,3.75,3.75
2.617,0,3.25,3.25
2.618,0,3.25,3.25
2.619,0,3.25,3.25
2.62,0,3.25,3.25
2.621,0,3.25,3.25
2.622,0,3.25,3.25
2.623,0,2.75,2.75
2.624,0,2.75,2.75
2.625,0,2.75,2.75
2.626,0,3,3
2.627,0,3,3
2.628,0,3,3
2.629,0,3,3
2.63,0,3,3
2.631,0,2.5,2.5
2.632,0,2.5,2.5
2.633,0,4,4
2.634,0,4,4
2.635,0,3.5,3.5
2.636,0,3.5,3.5
2.637,0,3.5,3.5
2.638,0,3.5,3.5
2.639,0,3.5,3.5
2.64,0,3.5,3.5
2.641,0,3.5,3.5
2.642,0,3.75,3.75
2.643,0,3.75,3.75
2.644,0,3.5,3.5
2.645,0,3.5,3.5
2.646,0,3.5,3.5
2.647,0,3,3
2.648,0,3,3
2.649,0,3,3
2.65,0,3,3
2.651,0,2.25,2.25
2.652,0,2.25,2.25
2.653,0,2.25,2.25
2.654,0,2.25,2.25
2.655,0,2.25,2.25
2.656,0,2.25,2.25
2.657,0,2.25,2.25
2.658,0,2.25,2.25
2.659,0,2.75,2.75
2.66,0,2.75,2.75
2.661,0,2.75,2.75
2.662,0,2.75,2.75
2.663,0,2.75,2.75
2.664,0,2.75,2.75
2.665,0,2.75,2.75
2.666,0,2.75,2.75
2.667,0,2.75,2.75
2.668,0,3.5,3.5
2.669,0,4,4
2.67,0,4,4
2.671,0,4,4
2.672,0,4,4
2.673,0,4,4
2.674,0,4.25,4.25
2.675,0,4.25,4.25
2.676,0,4.25,4.25
2.677,0,4.25,4.25
2.678,0,4.25,4.25
2.679,0,4.25,4.25
2.68,0,3.75,3.75
2.681,0,4,4
2.682,0,3.5,3.5
2.683,0,4,4
2.684,0,4,4
2.685,0,4,4
2.686,0,3.25,3.25
2.687,0,3.25,3.25
2.688,0,4.25,4.25
2.689,0,4.5,4.5
2.69,0,4.5,4.5
2.691,0,4,4
2.692,0,4,4
2.693,0,4,4
2.694,0,3.5,3.5
2.695,0,3.5,3.5
2.696,0,3,3
2.697,0,2.5,2.5
2.698,0,2.25,2.25
2.699,0,2.25,2.25
2.7,0,1.75,1.75
2.701,0,0.75,0.75
2.702,0,0.25,0.25
2.703,0,0,0
2.704,0,0,0
2.705,0,0,0
2.706,0,0,0
2.707,0,0.25,0.25
2.708,0,0.25,0.25
2.709,0,0.75,0.75
2.71,0,0.75,0.75
2.711,0,1,1
2.712,0,2,2
2.713,0,2,2
2.714,0,2,2
2.715,0,2.5,2.5
2.716,0,2.5,2.5
2.717,0,3,3
2.718,0,4,4
2.719,0,3.5,3.5
2.72,0,3.5,3.5
2.721,0,3.75,3.75
2.722,0,3.75,3.75
2.723,0,3.75,3.75
2.724,0,3.75,3.75
2.725,0,3.75,3.75
2.726,0,3.75,3.75
2.727,0,3.25,3.25
2.728,0,3,3
2.729,0,3,3
2.73,0,3,3
2.731,0,3,3
2.732,0,3,3
2.733,0,3.5,3.5
2.734,0,3,3
2.735,0,3,3
2.736,0,3,3
2.737,0,3,3
2.738,0,3,3
2.739,0,3,3
2.74,0,3.5,3.5
2.741,0,3.5,3.5
2.742,0,3.5,3.5
2.743,0,3.5,3.5
2.744,0,3.5,3.5
2.745,0,3.5,3.5
2.746,0,3.5,3.5
2.747,0,3,3
2.748,0,3,3
2.749,0,3.25,3.25
2.75,0,3.25,3.25
2.751,0,3.25,3.25
2.752,0,3.25,3.25
2.753,0,3.5,3.5
2.754,0,3.5,3.5
